term_id,term_str,n,num,stop,stem_porter,stem_snowball,stem_lancaster,pos_max
12694,surnamed,4,0,0,surnam,surnam,surnam,VBD
12695,surpass,4,0,0,surpass,surpass,surpass,VB
12696,surpassed,2,0,0,surpass,surpass,surpass,VBN
12697,surpassing,1,0,0,surpass,surpass,surpass,VBG
12698,surprise,6,0,0,surpris,surpris,surpr,NN
12699,surprised,17,0,0,surpris,surpris,surpr,VBN
12700,surprises,3,0,0,surpris,surpris,surpr,NNS
12701,surprising,10,0,0,surpris,surpris,surpr,JJ
12702,surrendered,1,0,0,surrend,surrend,surrend,VBD
12703,surrentine,1,0,0,surrentin,surrentin,surrentin,NNP
12704,surrentum,1,0,0,surrentum,surrentum,surrent,NNP
12705,surrexere,1,0,0,surrexer,surrexer,surrex,NNP
12706,surround,6,0,0,surround,surround,surround,VBD
12707,surrounded,26,0,0,surround,surround,surround,VBN
12708,surrounding,6,0,0,surround,surround,surround,VBG
12709,surrounds,3,0,0,surround,surround,surround,VBZ
12710,survey,1,0,0,survey,survey,survey,NN
12711,surveyed,3,0,0,survey,survey,survey,VBD
12712,surveying,3,0,0,survey,survey,survey,VBG
12713,surveys,1,0,0,survey,survey,survey,VBD
12714,survive,6,0,0,surviv,surviv,surv,VB
12715,survived,2,0,0,surviv,surviv,surv,VBD
12716,survives,2,0,0,surviv,surviv,surv,VBZ
12717,surviving,3,0,0,surviv,surviv,surv,VBG
12718,susa,1,0,0,susa,susa,sus,NNP
12719,susceptible,2,0,0,suscept,suscept,suscept,JJ
12720,suspect,2,0,0,suspect,suspect,suspect,VB
12721,suspected,2,0,0,suspect,suspect,suspect,VBD
12722,suspecting,2,0,0,suspect,suspect,suspect,VBG
12723,suspended,6,0,0,suspend,suspend,suspend,VBN
12724,suspends,1,0,0,suspend,suspend,suspend,VBZ
12725,suspense,3,0,0,suspens,suspens,suspens,NN
12726,suspicion,2,0,0,suspicion,suspicion,susp,NN
12727,suspicions,2,0,0,suspicion,suspicion,susp,NNS
12728,suspicious,1,0,0,suspici,suspici,suspicy,JJ
12729,sustain,2,0,0,sustain,sustain,sustain,VB
12730,sustained,2,0,0,sustain,sustain,sustain,VBN
12731,sustains,1,0,0,sustain,sustain,sustain,VBZ
12732,sustenance,3,0,0,susten,susten,sust,NN
12733,sutures,1,0,0,sutur,sutur,sut,NNS
12734,swaddling,1,0,0,swaddl,swaddl,swaddl,VBG
12735,swains,1,0,0,swain,swain,swain,NNS
12736,swallow,4,0,0,swallow,swallow,swallow,NN
12737,swallowed,10,0,0,swallow,swallow,swallow,VBD
12738,swallowing,1,0,0,swallow,swallow,swallow,VBG
12739,swallows,2,0,0,swallow,swallow,swallow,VBZ
12740,swam,2,0,0,swam,swam,swam,VBD
12741,swamp,2,0,0,swamp,swamp,swamp,NN
12742,swampy,2,0,0,swampi,swampi,swampy,JJ
12743,swan,12,0,0,swan,swan,swan,NN
12744,swans,9,0,0,swan,swan,swan,NNS
12745,sward,1,0,0,sward,sward,sward,NN
12746,swarms,2,0,0,swarm,swarm,swarm,NNS
12747,swarthy,5,0,0,swarthi,swarthi,swarthy,JJ
12748,sway,15,0,0,sway,sway,sway,NN
12749,swayed,1,0,0,sway,sway,sway,VBD
12750,swear,11,0,0,swear,swear,swear,VB
12751,swears,2,0,0,swear,swear,swear,NNS
12752,sweat,3,0,0,sweat,sweat,swe,NN
12753,sweating,1,0,0,sweat,sweat,swe,VBG
12754,sweep,1,0,0,sweep,sweep,sweep,VBP
12755,sweeping,2,0,0,sweep,sweep,sweep,JJ
12756,sweeps,2,0,0,sweep,sweep,sweep,VBZ
12757,sweet,7,0,0,sweet,sweet,sweet,JJ
12758,sweeter,1,0,0,sweeter,sweeter,sweet,JJR
12759,sweetheart,1,0,0,sweetheart,sweetheart,sweetheart,VB
12760,sweetness,5,0,0,sweet,sweet,sweet,NN
12761,swell,3,0,0,swell,swell,swel,NN
12762,swelled,8,0,0,swell,swell,swel,VBD
12763,swelling,14,0,0,swell,swell,swel,VBG
12764,swells,5,0,0,swell,swell,swel,NNS
12765,swelters,1,0,0,swelter,swelter,swelt,VBZ
12766,swept,5,0,0,swept,swept,swept,VBD
12767,swift,36,0,0,swift,swift,swift,NN
12768,swifter,5,0,0,swifter,swifter,swift,JJR
12769,swiftest,2,0,0,swiftest,swiftest,swiftest,JJS
12770,swiftfooted,1,0,0,swiftfoot,swiftfoot,swiftfoot,NNP
12771,swiftly,8,0,0,swiftli,swift,swift,RB
12772,swiftness,8,0,0,swift,swift,swift,NN
12773,swim,2,0,0,swim,swim,swim,NN
12774,swimming,13,0,0,swim,swim,swim,VBG
12775,swims,5,0,0,swim,swim,swim,VBZ
12776,swine,5,0,0,swine,swine,swin,NN
12777,swingeing,1,0,0,swing,swing,swing,NN
12778,swollen,2,0,0,swollen,swollen,swol,VBN
12779,swooned,1,0,0,swoon,swoon,swoon,VBN
12780,sword,88,0,0,sword,sword,sword,NN
12781,swords,9,0,0,sword,sword,sword,NNS
12782,swore,1,0,0,swore,swore,swor,VBP
12783,sworn,6,0,0,sworn,sworn,sworn,VBN
12784,sybaris,6,0,0,sybari,sybari,syb,NNP
12785,syene,1,0,0,syen,syen,syen,NNP
12786,sylla,2,0,0,sylla,sylla,syll,NN
12787,sylvan,1,0,0,sylvan,sylvan,sylv,NN
12788,sylvans,1,0,0,sylvan,sylvan,sylv,NNPS
12789,sylvanus,2,0,0,sylvanu,sylvanus,sylvan,NNP
12790,sylvis,1,0,0,sylvi,sylvi,sylv,NN
12791,sylvius,2,0,0,sylviu,sylvius,sylvi,NNP
12792,symbol,6,0,0,symbol,symbol,symbol,NN
12793,symbolical,2,0,0,symbol,symbol,symbol,JJ
12794,symbolized,1,0,0,symbol,symbol,symbol,VBN
12795,symbols,5,0,0,symbol,symbol,symbol,NNS
12796,sympathy,1,0,0,sympathi,sympathi,sympathy,NN
12797,symplegades,3,0,0,symplegad,symplegad,symplegad,NNP
12798,symæthis,3,0,0,symæthi,symæthi,symæth,NNP
12799,synonymous,1,0,0,synonym,synonym,synonym,JJ
12800,syphax,1,0,0,syphax,syphax,syphax,NNP
12801,syracusans,1,0,0,syracusan,syracusan,syracus,NNPS
12802,syracuse,8,0,0,syracus,syracus,syracus,NNP
12803,syria,5,0,0,syria,syria,syr,NNP
12804,syriac,1,0,0,syriac,syriac,syriac,NNP
12805,syrian,3,0,0,syrian,syrian,syr,JJ
12806,syrians,4,0,0,syrian,syrian,syr,NNPS
12807,syrinx,6,0,0,syrinx,syrinx,syrinx,NNP
12808,syrtes,2,0,0,syrt,syrt,syrt,NNPS
12809,syrtis,3,0,0,syrti,syrti,syrt,NNP
12810,system,5,0,0,system,system,system,NN
12811,sæpe,1,0,0,sæpe,sæpe,sæpe,NN
12812,table,15,0,0,tabl,tabl,tabl,NN
12813,tables,11,0,0,tabl,tabl,tabl,NNS
12814,tablet,1,0,0,tablet,tablet,tablet,NN
12815,tablets,7,0,0,tablet,tablet,tablet,NNS
12816,tacitus,1,0,0,tacitu,tacitus,tacit,NNP
12817,tacked,1,0,0,tack,tack,tack,VBD
12818,tadpole,1,0,0,tadpol,tadpol,tadpol,NN
12819,tages,3,0,0,tage,tage,tag,NNS
12820,tagus,1,0,0,tagu,tagus,tag,NNP
12821,tail,22,0,0,tail,tail,tail,NN
12822,tails,3,0,0,tail,tail,tail,NNS
12823,taint,1,0,0,taint,taint,taint,VB
12824,tainted,2,0,0,taint,taint,taint,JJ
12825,tainting,1,0,0,taint,taint,taint,VBG
12826,take,107,0,0,take,take,tak,VB
12827,taken,98,0,0,taken,taken,tak,VBN
12828,takes,50,0,0,take,take,tak,VBZ
12829,taking,40,0,0,take,take,tak,VBG
12830,talaria,2,0,0,talaria,talaria,talar,NN
12831,tale,10,0,0,tale,tale,tal,NN
12832,talent,3,0,0,talent,talent,tal,NN
12833,talented,1,0,0,talent,talent,tal,JJ
12834,talents,3,0,0,talent,talent,tal,NNS
12835,tales,1,0,0,tale,tale,tal,NNS
12836,talk,2,0,0,talk,talk,talk,VB
12837,talkativeness,2,0,0,talk,talkat,talk,NN
12838,talking,8,0,0,talk,talk,talk,VBG
12839,tall,5,0,0,tall,tall,tal,JJ
12840,taller,1,0,0,taller,taller,tal,JJR
12841,talons,8,0,0,talon,talon,talon,NNS
12842,talos,1,0,0,talo,talo,talo,NNP
12843,tamarisks,1,0,0,tamarisk,tamarisk,tamarisk,NNS
12844,tamasenian,1,0,0,tamasenian,tamasenian,tamas,JJ
12845,tamaseus,1,0,0,tamaseu,tamaseus,tamase,NNP
12846,tamasis,1,0,0,tamasi,tamasi,tamas,NN
12847,tambourine,1,0,0,tambourin,tambourin,tambourin,NN
12848,tambourines,5,0,0,tambourin,tambourin,tambourin,NNS
12849,tame,2,0,0,tame,tame,tam,NN
12850,tamed,3,0,0,tame,tame,tam,VBD
12851,tamely,1,0,0,tame,tame,tam,RB
12852,tanais,1,0,0,tanai,tanai,tana,NNP
12853,tandem,1,0,0,tandem,tandem,tandem,NNP
12854,tangier,1,0,0,tangier,tangier,tangy,NNP
12855,tanta,1,0,0,tanta,tanta,tant,NNP
12856,tantalus,15,0,0,tantalu,tantalus,tantal,NNP
12857,tantummodo,1,0,0,tantummodo,tantummodo,tantummodo,NN
12858,tap,1,0,0,tap,tap,tap,VB
12859,taper,2,0,0,taper,taper,tap,VBD
12860,tapering,5,0,0,taper,taper,tap,VBG
12861,tapestry,1,0,0,tapestri,tapestri,tapestry,NN
12862,taphius,2,0,0,taphiu,taphius,taphi,NNP
12863,taphiusa,1,0,0,taphiusa,taphiusa,taphius,NNP
12864,taprobana,1,0,0,taprobana,taprobana,taproban,NNP
12865,taras,1,0,0,tara,tara,tara,NNP
12866,taraxion,1,0,0,taraxion,taraxion,taract,NN
12867,tardy,1,0,0,tardi,tardi,tardy,JJ
12868,tarentum,2,0,0,tarentum,tarentum,tarent,NNP
12869,tarpeia,3,0,0,tarpeia,tarpeia,tarpe,NNP
12870,tarpeian,1,0,0,tarpeian,tarpeian,tarp,JJ
12871,tarquinius,3,0,0,tarquiniu,tarquinius,tarquini,NNP
12872,tarshish,1,0,0,tarshish,tarshish,tarsh,NNP
12873,tartarus,14,0,0,tartaru,tartarus,tartar,NNP
12874,tartessa,1,0,0,tartessa,tartessa,tartess,NNP
12875,tartessia,1,0,0,tartessia,tartessia,tartess,NNP
12876,tartessian,1,0,0,tartessian,tartessian,tartess,JJ
12877,tartessus,1,0,0,tartessu,tartessus,tartess,NNP
12878,task,8,0,0,task,task,task,NN
12879,tasks,4,0,0,task,task,task,NNS
12880,taste,3,0,0,tast,tast,tast,NN
12881,tasted,1,0,0,tast,tast,tast,VBN
12882,tastes,1,0,0,tast,tast,tast,NNS
12883,tasting,1,0,0,tast,tast,tast,VBG
12884,tatius,6,0,0,tatiu,tatius,tati,NNP
12885,tattling,1,0,0,tattl,tattl,tattl,VBG
12886,taught,14,0,0,taught,taught,taught,VBD
12887,tauric,2,0,0,tauric,tauric,taur,NNP
12888,taurus,7,0,0,tauru,taurus,taur,NNP
12889,tawny,9,0,0,tawni,tawni,tawny,NN
12890,taygete,2,0,0,tayget,tayget,tayget,NNP
12891,te,1,0,0,te,te,te,NNP
12892,teach,7,0,0,teach,teach,teach,VB
12893,teaches,1,0,0,teach,teach,teach,VBZ
12894,tear,23,0,0,tear,tear,tear,VB
12895,tearful,1,0,0,tear,tear,tear,JJ
12896,tearing,11,0,0,tear,tear,tear,VBG
12897,tears,114,0,0,tear,tear,tear,NNS
12898,tease,2,0,0,teas,teas,teas,VBD
12899,teasing,1,0,0,teas,teas,teas,VBG
12900,tectus,1,0,0,tectu,tectus,tect,NN
12901,tedious,10,0,0,tediou,tedious,tedy,JJ
12902,tediousness,2,0,0,tedious,tedious,tedy,NN
12903,teeming,1,0,0,teem,teem,teem,VBG
12904,teeth,34,0,0,teeth,teeth,tee,NNS
12905,tegeæa,1,0,0,tegeæa,tegeæa,tegeæ,NNP
12906,tegeæan,2,0,0,tegeæan,tegeæan,tegeæ,NNP
12907,telamon,39,0,0,telamon,telamon,telamon,NNP
12908,telchines,2,0,0,telchin,telchin,telchin,NNP
12909,teleboans,2,0,0,teleboan,teleboan,telebo,NNPS
12910,teleboas,1,0,0,teleboa,teleboa,teleboa,NNP
12911,telegonus,1,0,0,telegonu,telegonus,telegon,NNP
12912,telemachus,1,0,0,telemachu,telemachus,telemach,NNP
12913,telemus,2,0,0,telemu,telemus,telem,NNP
12914,telephassa,2,0,0,telephassa,telephassa,telephass,NNP
12915,telephus,3,0,0,telephu,telephus,teleph,NNP
12916,telestes,1,0,0,telest,telest,telest,NNP
12917,telethusa,6,0,0,telethusa,telethusa,telethus,NNP
12918,tell,62,0,0,tell,tell,tel,VBP
12919,telling,6,0,0,tell,tell,tel,VBG
12920,tells,84,0,0,tell,tell,tel,VBZ
12921,telphusa,1,0,0,telphusa,telphusa,telphus,NNP
12922,temesa,4,0,0,temesa,temesa,temes,NNP
12923,temesæan,1,0,0,temesæan,temesæan,temesæ,NNP
12924,tempe,5,0,0,temp,temp,temp,NNP
12925,temper,5,0,0,temper,temper,temp,NN
12926,temperament,1,0,0,tempera,tempera,tempera,NN
12927,temperate,4,0,0,temper,temper,temp,NN
12928,temperature,4,0,0,temperatur,temperatur,temp,NN
12929,tempered,2,0,0,temper,temper,temp,VBD
12930,tempers,2,0,0,temper,temper,temp,NNS
12931,tempest,8,0,0,tempest,tempest,tempest,NN
12932,tempests,1,0,0,tempest,tempest,tempest,NNS
12933,temple,93,0,0,templ,templ,templ,NN
12934,temples,47,0,0,templ,templ,templ,NNS
12935,tempora,1,0,0,tempora,tempora,tempor,NN
12936,temporal,1,0,0,tempor,tempor,temp,JJ
12937,tempsa,1,0,0,tempsa,tempsa,temps,NNP
12938,tempt,1,0,0,tempt,tempt,tempt,VB
12939,tempted,1,0,0,tempt,tempt,tempt,VBN
12940,tempting,2,0,0,tempt,tempt,tempt,JJ
12941,ten,9,0,0,ten,ten,ten,JJ
12942,tenacious,3,0,0,tenaci,tenaci,ten,JJ
12943,tend,2,0,0,tend,tend,tend,JJ
12944,tended,4,0,0,tend,tend,tend,VBD
12945,tendencies,1,0,0,tendenc,tendenc,tend,NNS
12946,tender,12,0,0,tender,tender,tend,NN
12947,tenderly,1,0,0,tenderli,tender,tend,RB
12948,tenderness,1,0,0,tender,tender,tend,NN
12949,tendon,2,0,0,tendon,tendon,tendon,NN
12950,tendrils,1,0,0,tendril,tendril,tendril,NNS
12951,tenebat,1,0,0,tenebat,tenebat,teneb,NN
12952,tenedos,6,0,0,tenedo,tenedo,tenedo,NNP
12953,tenens,1,0,0,tenen,tenen,ten,NNP
12954,teneri,1,0,0,teneri,teneri,tener,NN
12955,tenet,1,0,0,tenet,tenet,tenet,NN
12956,tenor,1,0,0,tenor,tenor,ten,NN
12957,tenos,1,0,0,teno,teno,teno,NNP
12958,tent,3,0,0,tent,tent,tent,NN
12959,tentant,1,0,0,tentant,tentant,tent,JJ
12960,tenth,13,0,0,tenth,tenth,ten,JJ
12961,tents,2,0,0,tent,tent,tent,NNS
12962,tenure,1,0,0,tenur,tenur,ten,NN
12963,tepid,1,0,0,tepid,tepid,tepid,JJ
12964,tepido,1,0,0,tepido,tepido,tepido,NNP
12965,terambus,1,0,0,terambu,terambus,teramb,NNP
12966,terence,1,0,0,terenc,terenc,ter,NNP
12967,tereus,23,0,0,tereu,tereus,tere,NNP
12968,term,12,0,0,term,term,term,NN
12969,termed,2,0,0,term,term,term,VBN
12970,terminated,6,0,0,termin,termin,termin,VBN
12971,terminates,2,0,0,termin,termin,termin,NNS
12972,terminating,2,0,0,termin,termin,termin,NN
12973,termination,3,0,0,termin,termin,termin,NN
12974,terms,11,0,0,term,term,term,NNS
12975,tero,1,0,0,tero,tero,tero,NN
12976,terpsichore,1,0,0,terpsichor,terpsichor,terpsich,VB
12977,terra,5,0,0,terra,terra,terr,NNP
12978,terracina,1,0,0,terracina,terracina,terracin,NNP
12979,terrestrial,3,0,0,terrestri,terrestri,terrest,JJ
12980,terrible,9,0,0,terribl,terribl,terr,JJ
12981,terrific,2,0,0,terrif,terrif,ter,JJ
12982,terrified,8,0,0,terrifi,terrifi,terr,VBN
12983,terrifies,1,0,0,terrifi,terrifi,terr,VBZ
12984,terrify,3,0,0,terrifi,terrifi,terr,VB
12985,territories,2,0,0,territori,territori,territ,NNS
12986,territory,15,0,0,territori,territori,territ,NN
12987,terror,20,0,0,terror,terror,ter,NN
12988,terseness,1,0,0,ters,ters,ters,NN
12989,tersis,1,0,0,tersi,tersi,ters,NN
12990,tertullian,1,0,0,tertullian,tertullian,tertul,NNP
12991,testament,2,0,0,testament,testament,testa,NN
12992,tested,1,0,0,test,test,test,VBN
12993,testified,1,0,0,testifi,testifi,test,VBD
12994,testify,3,0,0,testifi,testifi,test,VB
12995,testimony,2,0,0,testimoni,testimoni,testimony,NN
12996,testing,1,0,0,test,test,test,VBG
12997,tetheiâ,1,0,0,tetheiâ,tetheiâ,tetheiâ,NNP
12998,tethys,14,0,0,tethi,tethi,tethy,NNP
12999,teucer,7,0,0,teucer,teucer,teuc,NNP
13000,teucrians,1,0,0,teucrian,teucrian,teucr,NNPS
13001,teumesia,1,0,0,teumesia,teumesia,teumes,NNP
13002,teumesian,1,0,0,teumesian,teumesian,teumes,NN
13003,teumesus,2,0,0,teumesu,teumesus,teumes,NNP
13004,teutamus,1,0,0,teutamu,teutamus,teutam,NNP
13005,teuthrantian,2,0,0,teuthrantian,teuthrantian,teuthr,JJ
13006,teuthras,1,0,0,teuthra,teuthra,teuthra,NNP
13007,text,4,0,0,text,text,text,NN
13008,texture,1,0,0,textur,textur,text,NN
13009,thalea,1,0,0,thalea,thalea,thale,NNP
13010,thalia,2,0,0,thalia,thalia,thal,NNP
13011,thammuz,2,0,0,thammuz,thammuz,thammuz,NNP
13012,than,300,0,1,than,than,than,IN
13013,thanked,1,0,0,thank,thank,thank,VBD
13014,thanks,13,0,0,thank,thank,thank,NNS
13015,that,3258,0,1,that,that,that,IN
13016,thatch,2,0,0,thatch,thatch,thatch,NN
13017,thatched,1,0,0,thatch,thatch,thatch,VBD
13018,thatching,1,0,0,thatch,thatch,thatch,VBG
13019,thaumas,5,0,0,thauma,thauma,thauma,NNP
13020,the,20272,0,1,the,the,the,DT
13021,theaters,1,0,0,theater,theater,the,NNS
13022,theatre,2,0,0,theatr,theatr,the,NN
13023,theatres,1,0,0,theatr,theatr,the,NNS
13024,thebais,1,0,0,thebai,thebai,theba,NNP
13025,theban,10,0,0,theban,theban,theb,NNP
13026,thebans,7,0,0,theban,theban,theb,NNPS
13027,thebe,1,0,0,thebe,thebe,theb,NNP
13028,thebes,42,0,0,thebe,thebe,theb,NNP
13029,thee,360,0,0,thee,thee,the,NN
13030,theft,8,0,0,theft,theft,theft,NN
13031,thefts,1,0,0,theft,theft,theft,NNS
13032,theias,1,0,0,theia,theia,theia,NNP
13033,their,1071,0,1,their,their,their,PRP$
13034,theirs,3,0,1,their,their,their,EX
13035,thelchines,1,0,0,thelchin,thelchin,thelchin,NNS
13036,them,715,0,1,them,them,them,PRP
13037,themis,14,0,0,themi,themi,them,NNP
13038,themisto,1,0,0,themisto,themisto,themisto,NNP
13039,themistocles,1,0,0,themistocl,themistocl,themistoc,NNS
13040,themselves,66,0,1,themselv,themselv,themselv,PRP
13041,then,395,0,1,then,then,then,RB
13042,thence,61,0,0,thenc,thenc,thent,NN
13043,thenceforth,2,0,0,thenceforth,thenceforth,thencefor,JJ
13044,theocritus,7,0,0,theocritu,theocritus,theocrit,NNP
13045,theogene,1,0,0,theogen,theogen,theog,NNP
13046,theogony,2,0,0,theogoni,theogoni,theogony,NNP
13047,theologian,1,0,0,theologian,theologian,theolog,JJ
13048,theology,1,0,0,theolog,theolog,theolog,NN
13049,theophane,2,0,0,theophan,theophan,theoph,NN
13050,theophrastus,1,0,0,theophrastu,theophrastus,theophrast,NNP
13051,theopompus,2,0,0,theopompu,theopompus,theopomp,NNP
13052,theories,1,0,0,theori,theori,the,NNS
13053,theory,2,0,0,theori,theori,the,NN
13054,therapnæ,1,0,0,therapnæ,therapnæ,therapnæ,NNP
13055,there,579,0,1,there,there,ther,EX
13056,thereby,20,0,0,therebi,therebi,thereby,RB
13057,therefore,28,0,0,therefor,therefor,theref,RB
13058,therefrom,1,0,0,therefrom,therefrom,therefrom,NN
13059,therein,4,0,0,therein,therein,therein,NN
13060,thereof,4,0,0,thereof,thereof,thereof,NN
13061,thereon,3,0,0,thereon,thereon,thereon,NN
13062,thereto,2,0,0,thereto,thereto,thereto,NN
13063,thereupon,7,0,0,thereupon,thereupon,thereupon,NN
13064,theriaca,1,0,0,theriaca,theriaca,theriac,NNP
13065,theridamas,1,0,0,theridama,theridama,theridama,NNP
13066,thermodon,4,0,0,thermodon,thermodon,thermodon,NNP
13067,thermodontean,1,0,0,thermodontean,thermodontean,thermodont,NNP
13068,theron,1,0,0,theron,theron,theron,NNP
13069,therses,2,0,0,thers,thers,thers,VBZ
13070,thersites,2,0,0,thersit,thersit,thersit,NNPS
13071,thescelus,1,0,0,thescelu,thescelus,thescel,NNP
13072,these,465,0,1,these,these,thes,DT
13073,theseus,57,0,0,theseu,theseus,these,NNP
13074,thesmophoria,1,0,0,thesmophoria,thesmophoria,thesmophor,NNP
13075,thesmophoriazusæ,1,0,0,thesmophoriazusæ,thesmophoriazusæ,thesmophoriazusæ,NNP
13076,thespian,2,0,0,thespian,thespian,thesp,JJ
13077,thespians,1,0,0,thespian,thespian,thesp,NNPS
13078,thesprotia,1,0,0,thesprotia,thesprotia,thesprot,NNP
13079,thessalian,10,0,0,thessalian,thessalian,thess,JJ
13080,thessalians,2,0,0,thessalian,thessalian,thess,NNPS
13081,thessalus,1,0,0,thessalu,thessalus,thessal,NNP
13082,thessaly,59,0,0,thessali,thessali,thessa,NNP
13083,thestius,5,0,0,thestiu,thestius,thesti,NNP
13084,thestor,2,0,0,thestor,thestor,thest,NN
13085,thetide,1,0,0,thetid,thetid,thetid,NNP
13086,thetis,17,0,0,theti,theti,thet,NNP
13087,they,895,0,1,they,they,they,PRP
13088,thia,1,0,0,thia,thia,thi,NNP
13089,thick,19,0,0,thick,thick,thick,JJ
13090,thicken,1,0,0,thicken,thicken,thick,VBP
13091,thicker,1,0,0,thicker,thicker,thick,NN
13092,thicket,2,0,0,thicket,thicket,thicket,NN
13093,thickets,2,0,0,thicket,thicket,thicket,NNS
13094,thickly,3,0,0,thickli,thick,thick,RB
13095,thickness,2,0,0,thick,thick,thick,NN
13096,thickset,1,0,0,thickset,thickset,thickset,JJ
13097,thieves,2,0,0,thiev,thiev,thiev,NNS
13098,thieving,2,0,0,thiev,thiev,thiev,NN
13099,thigh,6,0,0,thigh,thigh,thigh,NN
13100,thighs,2,0,0,thigh,thigh,thigh,NNS
13101,thin,11,0,0,thin,thin,thin,JJ
13102,thine,19,0,0,thine,thine,thin,NN
13103,thing,68,0,0,thing,thing,thing,NN
13104,things,148,0,0,thing,thing,thing,NNS
13105,think,33,0,0,think,think,think,VB
13106,thinking,6,0,0,think,think,think,VBG
13107,thinks,36,0,0,think,think,think,VBZ
13108,thinly,1,0,0,thinli,thin,thin,RB
13109,thione,1,0,0,thion,thion,thion,NNP
13110,third,32,0,0,third,third,third,JJ
13111,thirst,19,0,0,thirst,thirst,thirst,NN
13112,thirsty,1,0,0,thirsti,thirsti,thirsty,NN
13113,thirty,1,0,0,thirti,thirti,thirty,JJ
13114,thirtynine,1,0,0,thirtynin,thirtynin,thirtynin,JJ
13115,thirtysecond,1,0,0,thirtysecond,thirtysecond,thirtysecond,JJ
13116,thirtysix,2,0,0,thirtysix,thirtysix,thirtysix,JJ
13117,this,1228,0,1,thi,this,thi,DT
13118,thisbe,17,0,0,thisb,thisb,thisb,NNP
13119,thisbean,1,0,0,thisbean,thisbean,thisb,NNP
13120,thistles,2,0,0,thistl,thistl,thistl,NNS
13121,thither,15,0,0,thither,thither,thith,RB
13122,thoactes,1,0,0,thoact,thoact,thoact,NNP
13123,thoas,4,0,0,thoa,thoa,thoa,NNP
13124,thong,2,0,0,thong,thong,thong,JJ
13125,thongs,4,0,0,thong,thong,thong,NNS
13126,thoricus,1,0,0,thoricu,thoricus,thoric,NNP
13127,thorns,3,0,0,thorn,thorn,thorn,NNS
13128,thorny,1,0,0,thorni,thorni,thorny,NN
13129,thoroughly,4,0,0,thoroughli,thorough,thorough,RB
13130,thos,1,0,0,tho,thos,tho,VBD
13131,those,259,0,1,those,those,thos,DT
13132,thou,706,0,0,thou,thou,thou,NN
13133,though,164,0,0,though,though,though,IN
13134,thought,32,0,0,thought,thought,thought,VBN
13135,thoughtful,1,0,0,thought,thought,thought,JJ
13136,thoughtlessness,1,0,0,thoughtless,thoughtless,thoughtless,NN
13137,thoughts,5,0,0,thought,thought,thought,NNS
13138,thousand,39,0,0,thousand,thousand,thousand,NN
13139,thousands,5,0,0,thousand,thousand,thousand,NNS
13140,thoön,1,0,0,thoön,thoön,thoön,NNP
13141,thoüs,1,0,0,thoü,thoü,thoü,NNP
13142,thrace,47,0,0,thrace,thrace,thrace,NNP
13143,thracia,1,0,0,thracia,thracia,thracia,NNP
13144,thracian,14,0,0,thracian,thracian,thracian,JJ
13145,thracians,2,0,0,thracian,thracian,thracians,NNPS
13146,thread,9,0,0,thread,thread,thread,NN
13147,threads,11,0,0,thread,thread,threads,NNS
13148,threat,1,0,0,threat,threat,threat,NN
13149,threaten,3,0,0,threaten,threaten,threaten,VB
13150,threatened,3,0,0,threaten,threaten,threatened,VBD
13151,threatening,15,0,0,threaten,threaten,threatening,VBG
13152,threatens,2,0,0,threaten,threaten,threatens,VBZ
13153,threats,7,0,0,threat,threat,threats,NNS
13154,three,104,0,0,three,three,three,CD
13155,threefaced,1,0,0,threefac,threefac,threefaced,JJ
13156,threefold,4,0,0,threefold,threefold,threefold,JJ
13157,threeforked,3,0,0,threefork,threefork,threeforked,JJ
13158,threshing,2,0,0,thresh,thresh,threshing,NN
13159,threshold,15,0,0,threshold,threshold,threshold,NN
13160,thresholds,2,0,0,threshold,threshold,thresholds,NNS
13161,threw,34,0,0,threw,threw,threw,VBD
13162,thrice,17,0,0,thrice,thrice,thrice,NN
13163,thriftiness,1,0,0,thrifti,thrifti,thriftiness,NN
13164,thrifty,1,0,0,thrifti,thrifti,thrifty,JJ
13165,thriving,1,0,0,thrive,thrive,thriving,NN
13166,throat,37,0,0,throat,throat,throat,NN
13167,throats,1,0,0,throat,throat,throats,NNS
13168,throb,4,0,0,throb,throb,throb,VBP
13169,throbbed,1,0,0,throb,throb,throbbed,VBD
13170,throbbing,4,0,0,throb,throb,throbbing,VBG
13171,throbs,1,0,0,throb,throb,throbs,VBZ
13172,throne,15,0,0,throne,throne,throne,NN
13173,throng,10,0,0,throng,throng,throng,NN
13174,thronged,2,0,0,throng,throng,thronged,JJ
13175,thronging,1,0,0,throng,throng,thronging,VBG
13176,throngs,1,0,0,throng,throng,throngs,NNS
13177,through,266,0,1,through,through,through,IN
13178,throughout,40,0,0,throughout,throughout,throughout,IN
13179,throw,11,0,0,throw,throw,throw,VB
13180,throwing,17,0,0,throw,throw,throwing,VBG
13181,thrown,51,0,0,thrown,thrown,thrown,VBN
13182,throws,24,0,0,throw,throw,throws,VBZ
13183,thrust,10,0,0,thrust,thrust,thrust,VB
13184,thrusting,4,0,0,thrust,thrust,thrusting,VBG
13185,thrusts,4,0,0,thrust,thrust,thrusts,VBZ
13186,thucydides,2,0,0,thucydid,thucydid,thucydid,NNP
13187,thumb,9,0,0,thumb,thumb,thumb,NN
13188,thumbs,1,0,0,thumb,thumb,thumb,NNS
13189,thunder,11,0,0,thunder,thunder,thund,NN
